filename,brightness,contrast,blur_score,noise_level,activity,width,height
000464448.jpg,82.74996419270833,52.23246375233007,310.30495700344517,0.0,10847.651519097222,1280,720
000479982.jpg,116.81995876736111,52.63729532812362,329.9636191041628,1.0,10609.970855034722,1280,720
000493998.jpg,70.93623372395834,54.01640044046189,214.78289906501294,1.0,5866.525744357639,1280,720
000502550.jpg,92.60854383680555,61.60718200057088,81.20635416666667,0.0,2472.4375520833332,1280,720
000506158.jpg,140.46677230738993,66.90777665073749,100.21351922814686,0.0,4824.922086281446,848,480
000506711.jpg,84.47748372395833,67.31172029915665,104.80207707222712,0.0,4507.113040364583,1280,720
000521252.jpg,139.85626905487806,38.25594470254412,77.80044474449262,0.0,852.6315802845528,656,480
000522961.jpg,38.6011255787037,56.939838755872884,23.418761563223335,0.0,1659.746846064815,1920,1080
000531348.jpg,125.87027669270833,83.74833037689386,213.82289014561863,0.0,9979.701579861112,1280,720
000532419.jpg,134.45623022762345,72.32370054017086,16.30343844548304,0.0,1308.3124344135801,1920,1080
000533914.jpg,113.92291666666667,32.97378894483423,328.61636899480817,0.0,5335.352135416667,640,480
000534899.jpg,122.90470377604167,59.247422254868695,146.1445987202668,0.0,3694.1530381944444,1280,720
000550580.jpg,79.19152295524691,75.53271767343661,32.603190098863905,0.0,1861.8400626929013,1920,1080
000552212.jpg,134.81971028645833,56.96282858163062,511.0379475046368,2.0,17690.808098958332,640,480
000559416.jpg,39.725827546296294,39.87990646685542,7.460941310701512,0.0,521.2948341049382,1920,1080
000563131.jpg,99.40138346354166,58.349835865452654,28.428859042781077,0.0,2520.4563454861113,1280,720
000563328.jpg,164.34191936728396,44.220856015813126,50.49559461785998,1.0,1925.1437172067901,1920,1080
000565210.jpg,134.00635633680557,53.17877352811572,211.68817610405802,1.0,8482.233294270833,1280,720
000568822.jpg,129.881767578125,38.570066901782255,535.846252921168,3.0,12332.5446875,640,480
000572093.jpg,127.27345715408805,53.60940182386728,163.8159836816748,0.0,5275.409674724843,848,480
000575326.jpg,110.2350390625,69.68201050967421,216.2433045991685,0.0,6994.355759548611,1280,720
000575866.jpg,115.926417341821,48.478521626267565,33.60644627020564,0.0,2197.0158516589504,1920,1080
000577066.jpg,161.58795235339505,69.33532149783116,297.1069528666365,0.0,8817.669303626542,1920,1080
000580377.jpg,34.289957682291664,33.6024645844376,123.62128145683077,0.0,5098.691076388889,1280,720
000584160.jpg,79.55310378086419,33.34034172868779,103.8080545780962,0.0,4317.653258101852,1920,1080
000586473.jpg,82.32759223090278,53.93972241741149,349.06467750878875,0.0,9560.938530815973,1280,720
000593350.jpg,119.13878038194444,77.73861426875142,3427.711234807144,5.0,26585.377035590278,1280,720
000594176.jpg,110.56148341049382,53.59881243572633,20.688469324651454,0.0,1055.455430169753,1920,1080
000602204.jpg,59.91384006076389,52.37263002491876,35.32064593128627,0.0,2291.2517491319445,1280,720
000604704.jpg,126.59193962191358,85.58661392338063,66.77823680609046,0.0,3973.4018123070987,1920,1080
000607062.jpg,85.35779947916667,70.15827359072217,586.0890181382499,1.0,18467.6599609375,640,480
000608753.jpg,115.33201605902778,48.3380107710467,496.8822720920139,2.0,12772.960381944444,1280,720
000612865.jpg,136.0676880787037,48.18195773357545,53.43541842843839,0.0,2525.2463985339505,1920,1080
000618382.jpg,141.26308268229167,63.181724022005795,145.53570414225263,0.0,5346.54654296875,640,480
000628555.jpg,93.83245129243826,62.26011291946586,232.15018757361014,1.0,9094.481289544754,1920,1080
000637904.jpg,91.86481662326389,37.567371529334565,419.17229243702354,0.0,10865.73968967014,1280,720
000638587.jpg,96.33390516493056,69.89748390814786,214.7922492035655,0.0,7943.533598090277,1280,720
000644944.jpg,97.22977322048611,58.501374650469344,42.1187692823045,0.0,2266.3646137152778,1280,720
000646436.jpg,123.8763161892361,65.09403123316874,1314.062022551342,5.0,23512.66041232639,1280,720
000648808.jpg,54.01495334201389,58.80548726979639,299.25380886395754,0.0,9567.391822916667,1280,720
000648952.jpg,112.32964518229167,60.25535871224765,574.6084892842504,2.0,15777.423257378472,1280,720
000651632.jpg,114.17013567386832,51.14232806468767,60.507204795288786,1.0,3554.0139711934157,1440,1080
000678817.jpg,137.75807508680555,60.905174714237475,122.33684235463916,0.0,3581.380746527778,1280,720
000687796.jpg,108.96899197048612,43.186831565461745,77.76112847129914,1.0,3481.971577690972,1280,720
000692010.jpg,151.4373849826389,75.91451490228457,301.5311402685802,0.0,10027.10837673611,1280,720
000695213.jpg,94.86024739583333,59.781955643084416,2257.0130684341325,2.0,25968.185494791665,640,480
000695759.jpg,67.23660486748216,30.667262034127095,109.7719935070087,0.0,3399.9869520897046,654,480
000698226.jpg,120.32350646219136,36.034653108435926,51.44551441779302,0.0,3633.567797067901,1920,1080
000699079.jpg,118.81989149305555,45.60814143621732,26.373532604259914,0.0,1343.4839105902777,1280,720
000708647.jpg,147.14085675253708,65.50895155271589,330.84642883265496,0.0,10349.457352654177,854,480
000709181.jpg,92.82619020061729,53.34663767643177,65.68595114247005,0.0,2762.5286583719135,1920,1080
000709653.jpg,88.5353511398334,65.84896171964975,262.1822860849849,0.0,7235.213539659483,854,474
000713002.jpg,130.90585611979168,36.579471114619814,134.32387962811788,0.0,4674.0105989583335,1280,720
000719296.jpg,91.83113932291667,46.28660968435402,100.88387430916774,0.0,4867.21794921875,1280,720
000721995.jpg,127.85734483506944,41.98314303415703,62.02928705695709,0.0,2166.1604947916667,1280,720
000725243.jpg,109.33112521701389,51.453023523843285,561.995877132151,1.0,11226.288042534723,1280,720
000731049.jpg,118.45195433436533,45.33491433332466,465.64047679320504,3.0,14031.115473426213,646,480
000735304.jpg,143.4692730034722,76.66890485773436,158.81518207800121,0.0,6755.50580078125,1280,720
000735783.jpg,146.90465422453704,38.56667399600889,158.74918884829722,0.0,5227.648617862655,1920,1080
000742031.jpg,120.064541015625,47.17676287468269,31.0905158621894,0.0,1417.7136024305555,1280,720
000746314.jpg,125.15758359053498,65.02611543253471,193.59522181805204,0.0,5216.443964763374,1440,1080
000754109.jpg,78.92390299479166,80.96399747406358,658.5218838309289,1.0,16766.069733072916,640,480
000756287.jpg,79.13207455113192,65.03014867610231,63.79627571321011,1.0,4167.274609679937,854,480
000759142.jpg,138.95270399305556,53.74074018329892,32.91582554852403,0.0,2145.539125434028,1280,720
000766403.jpg,85.17217110339506,61.04997156446222,28.427083813826087,0.0,1486.6197067901235,1920,1080
000769780.jpg,126.04128146701389,54.23428040108457,188.60639370557877,0.0,7148.170807291666,1280,720
000773027.jpg,131.2028754340278,62.55555706407275,143.18277838742173,1.0,6387.044383680555,1280,720
000775965.jpg,100.34354058159722,67.22439345310518,138.07875428736176,0.0,4579.382395833333,1280,720
000784159.jpg,68.41528537326388,47.85215834464569,41.146794536632974,0.0,2447.249494357639,1280,720
000784492.jpg,114.498447265625,59.23823968145717,1218.7164480501704,2.0,22629.72283203125,640,480
000795418.jpg,149.91384331597223,43.66696821951497,144.200668574014,1.0,6246.229047309028,1280,720
000805262.jpg,45.223491753472224,27.538975130939768,107.88734236305025,1.0,4407.979290364583,1280,720
000810094.jpg,192.92322723765432,36.690156933173846,102.1685508290844,0.0,3459.3481828703702,1920,1080
000810820.jpg,58.36920621141975,65.92610220844585,181.37832030059226,0.0,8675.144064429012,1920,1080
000811881.jpg,100.04090277777777,58.91023096132346,103.10245415891356,0.0,5139.93847029321,1920,1080
000822313.jpg,96.2495703125,29.16883581647175,123.97138676957023,0.0,3643.7913671875,640,480
000823624.jpg,95.42916558159722,72.41135855607571,563.7129586482566,1.0,21747.31685112847,1280,720
000830484.jpg,51.16098668981481,61.86729278871702,50.22891816519532,0.0,3173.68682966821,1920,1080
000831994.jpg,115.33466145833333,48.965148776216914,547.9692085999276,1.0,11080.030108506944,1280,720
000834974.jpg,154.15483072916666,43.096729346862205,397.8900085070529,2.0,13295.476644965278,1280,720
000835470.jpg,129.56167727623458,49.78785277043745,470.5260223743097,2.0,5439.88536554784,1920,1080
000836368.jpg,96.05412905092592,54.76469994770542,186.04050059002307,0.0,6052.46263599537,1920,1080
000845150.jpg,153.52102213541667,43.011720770134474,91.4797057192755,0.0,3461.9789539930557,1280,720
000846442.jpg,130.4562818287037,44.438180443845454,382.61944879802485,1.0,8122.607181712963,1920,1080
000848601.jpg,109.464560546875,72.8266280591229,356.8472552608337,3.0,12114.747319878472,1280,720
000849558.jpg,122.47285264756944,68.95277086704694,159.095569370636,0.0,8927.25372829861,1280,720
000855477.jpg,119.02108072916667,65.98726673488645,432.5580649452102,0.0,12951.612884114584,1280,720
000861900.jpg,82.08336950231481,70.82025755024931,156.14531586505268,1.0,7736.485996334876,1920,1080
000868121.jpg,85.62306134259259,60.27733776083717,74.57338084798826,0.0,3707.7142939814817,1920,1080
000877476.jpg,109.69871013374485,48.08100514168781,72.69976639208954,0.0,2099.7352070473253,1440,1080
000881483.jpg,109.92735568576389,52.534102840934416,282.48908216000655,1.0,9955.077903645833,1280,720
000886329.jpg,110.54157937885803,68.48170449706598,101.2225685571971,0.0,2415.383220486111,1920,1080
000899429.jpg,153.59937304839968,82.18619879601584,1025.2270376807546,0.0,12777.80706479313,854,480
000900566.jpg,80.52401692708334,45.97939610190141,320.453389654276,1.0,9019.189856770834,640,480
000903847.jpg,119.43692057291666,48.90963117239698,113.30445735213198,0.0,3381.7705989583333,1280,720
000905416.jpg,116.51570421006944,48.105202262485,556.1661002271862,2.0,11761.70284939236,1280,720
000906310.jpg,224.8963552517361,32.263074286407594,116.73203450519776,0.0,3286.8629991319444,1280,720
000908703.jpg,108.696181640625,71.52598337611397,181.49269926655023,0.0,13533.631171875,640,480
000909418.jpg,175.44286077235773,41.25896259305372,71.91081868052872,0.0,3019.5698234247966,656,480
000909818.jpg,106.54730034722222,50.40856616650234,26.512796779358485,0.0,890.5914197530864,1920,1080
000916555.jpg,95.72253809799383,70.16680693235215,292.2576400402572,1.0,9733.284302662038,1920,1080
000919705.jpg,177.96956741898148,56.97451810271196,197.46853500735398,1.0,6782.536934799383,1920,1080
000920090.jpg,133.86673828125,52.9588206195954,25.805270475933884,0.0,1172.646775173611,1280,720
000920567.jpg,111.66792860243055,55.70732769974066,69.03328558031247,0.0,3207.8395659722223,1280,720
000922227.jpg,108.15873296645702,69.84432976908633,219.03661257233233,0.0,9733.286499825297,1272,720
000924159.jpg,151.03120852849335,53.10604999646284,279.1867655817838,0.0,7179.147087236534,854,480
000924231.jpg,127.90959211553474,42.39489441331427,298.24762145845864,0.0,4293.367710772834,854,480
000925252.jpg,164.0463879243827,45.39231584681161,45.80089842508995,0.0,3509.037933063272,1920,1080
000925392.jpg,108.23477768132716,64.19935809317242,75.81130284669146,0.0,4672.8601350308645,1920,1080
000931029.jpg,109.24629179796919,49.69769779488592,504.7363623650861,3.0,15907.489513305321,1280,714
000933162.jpg,119.08317274305556,37.65292516087674,15.351706991581098,0.0,1011.0707677469136,1920,1080
000934495.jpg,106.69944106867284,49.932066094019504,149.25942649699184,0.0,9102.26674382716,1920,1080
000947513.jpg,142.893310546875,63.24609399616746,472.00641566847696,2.0,12588.399609375,640,480
000950620.jpg,107.81157407407407,64.68360962321161,44.10841722866638,0.0,3127.0307773919753,1920,1080
000953895.jpg,133.38957224151235,31.41898750454038,25.81011210019297,0.0,1570.0428385416667,1920,1080
000955819.jpg,57.04483069867291,36.438968721905795,137.7191393609672,0.0,4651.0425741608115,854,480
000956171.jpg,104.5853505406348,88.5105570432701,432.10068613698786,0.0,12818.64658926703,854,470
000958269.jpg,130.1041724537037,62.175898839957924,58.79661403962278,0.0,3137.371194058642,1920,1080
000958564.jpg,150.20680989583335,55.42504114893066,225.40952056256248,1.0,9598.37283275463,1920,1080
000966627.jpg,80.06034191743827,41.061663632316005,33.913563817078376,0.0,1564.6043508873456,1920,1080
000967254.jpg,127.83566948784723,42.59703513097818,107.67984807038013,0.0,3185.9593250868056,1280,720
000970035.jpg,44.56530598958334,69.0443558013762,54.181103238676805,0.0,2660.5523958333333,1280,720
000972588.jpg,64.90673394097222,40.872037930618966,309.4126307882792,0.0,5723.471825086805,1280,720
000973096.jpg,104.07918065200617,78.74807888973082,43.16096308317246,0.0,3248.662744020062,1920,1080
000977085.jpg,111.45396809895833,75.11961424576234,143.6763399835646,0.0,5663.536258680556,1280,720
000977223.jpg,99.89843171296296,59.80549886178389,596.1621588794093,2.0,18650.898601466048,1920,1080
000980053.jpg,105.77971462673611,55.33518363110406,483.80725127961773,2.0,14720.575045572916,1280,720
000982755.jpg,90.08706548996913,63.484760448193384,29.900289321037505,0.0,1910.2421450617285,1920,1080
000987961.jpg,81.32431315104166,74.43038261009593,1722.0450257034195,3.0,27962.596276041666,640,480
000988787.jpg,226.20757921006944,30.914375758479704,69.04435004313787,0.0,1659.9547330729167,1280,720
000991070.jpg,148.30010513117284,64.12349323630858,36.91019693429909,0.0,3316.8255844907408,1920,1080
000992321.jpg,115.01040412808642,53.521288651331815,49.07239086395994,0.0,2840.3793701774694,1920,1080
000992382.jpg,113.80785807291667,74.27518482965799,1421.7138652356366,1.0,22724.146822916668,640,480
000995363.jpg,154.4436011904762,73.18115482176965,302.70929172833394,0.0,9155.591056791569,854,480
000995974.jpg,159.30180279078846,60.15037280373516,595.5018019361062,1.0,9191.873365534739,854,480
000996923.jpg,91.26550455729166,56.861268650676735,76.0494270860166,0.0,3653.7592664930557,1280,720
000997878.jpg,123.84635633680556,54.32207905598825,98.59425505218502,1.0,2635.1086263020834,1280,720
000999377.jpg,155.38419813368054,81.65897559764586,75.58613649748692,0.0,2997.924924045139,1280,720
001004698.jpg,109.71130859375,73.87293613855003,69.42440368142658,0.0,4150.159290364583,640,480
001009041.jpg,113.34925021701389,58.85140749599684,226.02478616948892,0.0,7069.152309027778,1280,720
001013118.jpg,102.82653971354166,42.130684574938726,126.5720707295312,1.0,6157.9582421875,640,480
001017500.jpg,137.01310221354166,42.841468919627104,218.88704728851317,1.0,6370.334889322917,640,480
001020419.jpg,159.87317037470726,54.344978367913534,261.4550909120241,0.0,6522.763222092116,854,480
001023386.jpg,147.23891493055555,67.40436546613334,87.2826513480846,0.0,4491.400269097222,1280,720
001028450.jpg,108.45987955729167,28.444290942561334,61.355074458556686,1.0,2598.851575520833,640,480
001030340.jpg,78.32028862847223,51.59084942300843,97.21270544320095,0.0,3567.2958203125,1280,720
001051322.jpg,81.70871238425926,78.33126505039536,1715.756388309776,1.0,29306.82668402778,960,720
001056712.jpg,42.733531901041665,32.73592325236192,12.470458829233378,0.0,645.2182096354167,640,480
001060742.jpg,140.94313802083335,43.453500303086344,66.1368617734509,0.0,2814.676781684028,1280,720
001067013.jpg,147.45357831790125,66.96147966262154,59.51759541841612,0.0,4111.165981867284,1920,1080
001071530.jpg,105.58426456404321,52.68481676185426,1702.2784821443734,1.0,9978.343867669753,1920,1080
001072280.jpg,92.8257790798611,85.35636621995953,370.10542525491576,0.0,11918.010559895833,1280,720
001073898.jpg,59.07852044753086,56.947048006625856,35.378166656418564,0.0,2544.1846894290125,1920,1080
001081108.jpg,66.25689538110326,39.266285307987985,197.2265219680435,0.0,5722.6456271033,854,476
001083765.jpg,240.72305073302468,46.62868617630036,20.286996013513793,0.0,1225.0522974537037,1920,1080
001089547.jpg,117.629482421875,70.2699278891933,88.33392248831738,0.0,4852.751564670139,1280,720
001090700.jpg,127.21579427083333,67.91425765553299,248.42103703221443,0.0,8127.070594618055,1280,720
001096365.jpg,70.41647135416666,71.23577326566331,1117.3959918912149,1.0,20432.3648828125,640,480
001096592.jpg,97.183359375,53.795032887501584,33.87365519655956,0.0,1596.5525933159722,1280,720
001099583.jpg,87.66616030092592,46.796068572980715,78.48697282365967,1.0,2959.2924864969136,1920,1080
001102808.jpg,114.2830498216106,66.59156795099193,315.3457183030849,0.0,13950.083486238533,654,480
001103126.jpg,126.01663251366121,58.82155525407835,188.7138399380569,1.0,7070.442359484778,854,480
001105440.jpg,133.05736653645835,71.76761141238555,293.0950493620648,1.0,9915.639793836806,1280,720
001111678.jpg,93.98270182291667,40.97883340919585,160.67015571514645,0.0,5261.315203993056,1280,720
001115459.jpg,104.89878472222222,85.31064588084205,361.5404135102867,0.0,9387.57370949074,720,480
001119931.jpg,104.34777886284722,50.544852723943364,795.7839231075288,3.0,21993.60728298611,1280,720
001123898.jpg,62.379859664351855,44.58521005849636,161.75988539253527,0.0,5934.733789544753,1920,1080
001126945.jpg,80.71689380787036,73.69099890577158,170.8982772190561,0.0,9589.715130208333,1920,1080
001130254.jpg,125.46178059895833,40.42095565996535,419.6383788646368,1.0,13582.96509982639,1280,720
001135364.jpg,101.36565321180555,72.3452962246775,769.8133236394988,1.0,19438.473057725696,1280,720
001137337.jpg,109.95951388888889,69.37343957346559,120.66297671809727,0.0,4608.512786458334,1280,720
001138967.jpg,163.74240933641974,86.30117788680721,199.32732266411978,0.0,10084.088347800925,1920,1080
001141798.jpg,101.99044162326389,73.79535760050017,373.40557237412725,1.0,12005.428140190972,1280,720
001143268.jpg,103.98237196180555,43.54520586711254,651.0912964214737,4.0,9048.04531032986,1280,720
001152601.jpg,71.45054494598766,54.805991483948944,108.36705263077899,1.0,4497.956822916667,1920,1080
001155628.jpg,79.71338758680555,66.31846929967313,604.091983448999,0.0,16272.910620659723,1280,720
001162054.jpg,115.30687258873456,33.192311839173584,45.037405476413355,1.0,2457.55121720679,1920,1080
001162660.jpg,130.46444227430555,39.48859977965624,596.6763336840017,1.0,10104.023956163195,1280,720
001164490.jpg,119.11891710069445,76.53842739045346,516.2554416060791,1.0,17895.58941623264,1280,720
